z_thresh,contracts,max_trades,stop_ratio,pass_rate,expectancy,risk_reward,win_rate,avg_mc_pnl,total_trades,score
1.0,3,15,0.4,0.376,-1.3198396793590348,2.2047091252922253,0.3106212424849699,252.3727999999831,499,36.28016032064097
2.0,3,8,0.5,0.322,3.324719101123293,2.1002157097607976,0.3258426966292135,36.72359999999008,178,35.524719101123296
1.0,1,6,0.4,0.304,5.068872987477661,2.341071468086654,0.3148479427549195,504.7979999999998,559,35.46887298747766
2.0,3,15,0.4,0.328,2.629608938546909,2.1667602081643187,0.31843575418994413,82.5887999999881,179,35.42960893854691
2.0,1,6,0.5,0.16,19.40748663101595,2.3947513493597015,0.35294117647058826,932.6869999999936,187,35.40748663101595
1.5,3,15,0.6,0.356,-0.343987341773186,1.7937865913271185,0.3575949367088608,84.04259999998217,316,35.256012658226815
1.5,1,20,0.6,0.302,5.052892561983427,1.9681488632253035,0.3512396694214876,324.10959999999517,484,35.25289256198343
1.5,1,25,0.5,0.316,3.594343434343344,2.057372348803752,0.3373737373737374,259.5595999999951,495,35.194343434343345
2.0,3,15,0.5,0.318,3.324719101123293,2.1002157097607976,0.3258426966292135,78.2761999999905,178,35.12471910112329
1.5,3,15,0.5,0.37,-2.265217391304759,1.9888242366086721,0.33229813664596275,167.58099999998635,322,34.73478260869524
1.0,3,20,0.4,0.358,-1.3198396793590348,2.2047091252922253,0.3106212424849699,84.51099999999,499,34.48016032064096
2.0,1,3,0.6,0.166,17.37935483870953,2.164120575259446,0.36774193548387096,977.5205999999939,155,33.97935483870953
1.5,1,6,0.6,0.262,7.422252747252713,2.0311154121749193,0.3516483516483517,526.1103999999958,364,33.622252747252716
2.0,1,6,0.4,0.15,18.55797872340416,2.4611135153691706,0.34574468085106386,1026.373999999994,188,33.55797872340416
0.8,1,2,0.6,0.202,13.339846743295013,2.41929393692504,0.3371647509578544,1115.1172000000006,261,33.539846743295016
1.5,1,6,0.5,0.264,6.892452830188645,2.187811450576465,0.33423180592991913,535.2259999999953,371,33.29245283018865
1.75,2,2,0.4,0.286,4.246666666666243,2.6119601949667,0.2833333333333333,266.74279999998316,180,32.84666666666624
2.0,1,2,0.6,0.122,20.55407407407391,2.3329240384738736,0.362962962962963,856.2357999999939,135,32.75407407407391
1.5,1,25,0.6,0.286,3.9934426229507096,1.948782666429091,0.35040983606557374,193.01139999999577,488,32.593442622950704
2.0,2,15,0.5,0.314,1.19019607843083,2.061066269346248,0.3284313725490196,218.95239999999242,204,32.59019607843083
1.5,1,4,0.6,0.26,6.482911392405029,2.0360556431303523,0.34810126582278483,493.33939999999484,316,32.48291139240503
2.0,2,20,0.5,0.31,1.19019607843083,2.061066269346248,0.3284313725490196,135.90839999999392,204,32.19019607843083
0.8,1,2,0.4,0.19,13.10038314176245,2.678902326884816,0.31800766283524906,1109.6032000000005,261,32.10038314176245
2.0,2,10,0.5,0.284,3.6819999999997037,2.0810041490842295,0.33,84.13999999999376,200,32.0819999999997
2.0,1,20,0.6,0.198,12.237499999999898,2.182795751100386,0.35096153846153844,870.5221999999935,208,32.037499999999895
2.0,1,25,0.6,0.196,12.237499999999898,2.182795751100386,0.35096153846153844,881.7531999999934,208,31.8374999999999
1.5,3,25,0.5,0.336,-2.265217391304759,1.9888242366086721,0.33229813664596275,87.93879999998978,322,31.334782608695242
1.25,2,2,0.4,0.284,2.8182608695648383,2.3856196949059503,0.3,196.72279999998548,230,31.218260869564837
2.0,1,10,0.6,0.164,13.92261306532653,2.2211024553687153,0.35175879396984927,758.6801999999935,199,30.322613065326532
1.25,1,2,0.5,0.184,11.898260869565235,2.357150945903167,0.3347826086956522,785.3656000000002,230,30.298260869565233
1.5,3,2,0.5,0.316,-1.3455882352961055,2.275699215855384,0.30392156862745096,59.356399999969724,204,30.254411764703896
1.25,1,6,0.4,0.274,2.469851380042428,2.260032194287884,0.31422505307855625,247.17979999999764,471,29.86985138004243
0.8,1,3,0.4,0.218,7.914285714285718,2.6753489556956365,0.2991913746630728,651.7347999999994,371,29.71428571428572
1.5,1,25,0.4,0.284,1.1282651072123713,2.121997233351584,0.3235867446393762,140.97739999999547,513,29.52826510721237
1.0,1,10,0.4,0.276,1.873323170731723,2.2756239972572914,0.31097560975609756,138.40159999999872,656,29.473323170731724
2.0,2,3,0.5,0.294,-0.058750000000600267,1.9621819916993115,0.3375,123.65679999998736,160,29.3412499999994
1.75,1,8,0.6,0.226,6.34932885906035,2.245168429884369,0.32550335570469796,366.7797999999952,298,28.94932885906035
2.0,1,8,0.4,0.156,13.249494949494846,2.355037925662464,0.3383838383838384,877.6363999999937,198,28.849494949494847
2.0,1,2,0.5,0.11,17.658394160583796,2.4737343961150495,0.34306569343065696,718.3831999999941,137,28.658394160583796
2.0,1,15,0.6,0.164,12.237499999999898,2.182795751100386,0.35096153846153844,757.8219999999947,208,28.6374999999999
2.0,2,15,0.4,0.294,-0.7941463414639145,2.0946746044444637,0.32195121951219513,85.99719999999375,205,28.605853658536084
1.0,1,4,0.4,0.232,5.313574660633485,2.4943639420521406,0.3031674208144796,378.21239999999955,442,28.513574660633488
2.0,2,20,0.4,0.292,-0.7941463414639145,2.0946746044444637,0.32195121951219513,123.30519999999325,205,28.405853658536085
1.5,1,20,0.4,0.262,2.1131630648329605,2.1446264571436497,0.3241650294695481,95.74839999999563,509,28.313163064832963
1.5,1,8,0.6,0.25,3.1872773536894954,1.924369192102912,0.3511450381679389,301.15139999999366,393,28.187277353689495
1.5,1,8,0.5,0.254,2.7699999999999534,2.0592372339326372,0.335,252.3293999999942,400,28.169999999999952
1.75,1,8,0.4,0.224,5.657142857142816,2.3881495502175722,0.3111111111111111,487.79299999999523,315,28.057142857142818
1.25,1,8,0.4,0.262,1.4779727095516364,2.191578796991287,0.31773879142300193,201.80659999999753,513,27.67797270955164
2.0,1,8,0.5,0.134,14.028934010152156,2.298085424307171,0.34517766497461927,741.916199999994,197,27.428934010152155
1.5,1,3,0.6,0.214,5.747252747252688,2.089116238536525,0.34065934065934067,400.94659999999436,273,27.147252747252686
1.5,1,4,0.5,0.206,6.204334365325039,2.195312120024141,0.33126934984520123,487.1525999999946,323,26.804334365325037
1.75,2,2,0.5,0.26,0.6352272727268655,2.4624217118997835,0.2897727272727273,63.40919999998543,176,26.635227272726866
2.0,1,2,0.4,0.09,17.384671532846575,2.5714925421340498,0.3357664233576642,655.5143999999939,137,26.384671532846575
1.25,1,2,0.6,0.182,7.441739130434797,2.1588155602114134,0.3391304347826087,511.8500000000002,230,25.641739130434797
2.0,1,25,0.5,0.17,7.551869158878404,2.2368302982151858,0.3317757009345794,563.4951999999936,214,24.551869158878404
1.5,1,8,0.4,0.234,0.4903614457830514,2.158413744577253,0.3180722891566265,59.743799999994096,415,23.890361445783054
1.75,1,8,0.5,0.198,3.313268608414191,2.316729902000956,0.3106796116504854,236.74859999999498,309,23.11326860841419
1.0,1,3,0.4,0.174,4.777903682719533,2.6205109982691623,0.29178470254957506,377.3625999999994,353,22.17790368271953
1.5,1,4,0.4,0.196,2.3678678678678295,2.309541478252556,0.30930930930930933,81.56279999999474,333,21.96786786786783
1.75,1,10,0.6,0.198,2.0592233009708423,2.209694029405005,0.31715210355987056,129.34759999999582,309,21.859223300970843
1.5,1,3,0.5,0.15,6.797111913357327,2.2864354908870212,0.3249097472924188,260.07419999999473,277,21.797111913357327
2.0,1,10,0.4,0.134,8.25728155339796,2.3312453418242205,0.32524271844660196,463.83339999999384,206,21.657281553397958
2.0,1,10,0.5,0.126,8.981951219512098,2.279756713740001,0.33170731707317075,544.5083999999943,205,21.5819512195121
2.0,1,15,0.5,0.138,7.551869158878404,2.2368302982151858,0.3317757009345794,472.89859999999425,214,21.351869158878404
2.0,1,20,0.5,0.136,7.551869158878404,2.2368302982151858,0.3317757009345794,424.2977999999946,214,21.151869158878405
1.75,1,10,0.4,0.194,1.6141104294478197,2.3427387472905994,0.30368098159509205,138.10539999999511,326,21.014110429447822
1.5,1,2,0.5,0.134,6.9158653846153015,2.471448510847921,0.3076923076923077,403.3731999999942,208,20.3158653846153
2.0,1,25,0.4,0.132,6.864186046511534,2.284186638430293,0.32558139534883723,361.6369999999946,215,20.064186046511537
2.0,1,20,0.4,0.13,6.864186046511534,2.284186638430293,0.32558139534883723,314.53599999999534,215,19.864186046511534
2.0,1,3,0.5,0.1,9.483124999999873,2.2359780696795863,0.3375,456.15939999999404,160,19.483124999999873
2.0,1,15,0.4,0.124,6.864186046511534,2.284186638430293,0.32558139534883723,358.02659999999435,215,19.264186046511533
1.5,1,6,0.4,0.18,0.7607792207791846,2.2324756457151373,0.3116883116883117,82.25959999999583,385,18.760779220779185
1.75,1,2,0.6,0.108,7.644571428571339,2.5557773656151714,0.3028571428571429,434.47859999999406,175,18.44457142857134
1.5,1,2,0.6,0.136,4.305797101449173,2.2576866802438307,0.3188405797101449,231.71719999999556,207,17.905797101449174
1.5,1,2,0.4,0.156,1.5644549763032245,2.6333924523271253,0.2796208530805687,176.28779999999472,211,17.164454976303226
2.0,1,3,0.4,0.094,7.217499999999873,2.301813208966577,0.325,222.25959999999412,160,16.617499999999872
1.75,1,2,0.4,0.09,7.298342541436355,2.8364752081471094,0.281767955801105,396.21679999999446,181,16.298342541436355
1.75,1,4,0.6,0.138,2.410204081632614,2.168829720477919,0.3224489795918367,52.77519999999513,245,16.210204081632615
1.75,1,6,0.4,0.156,-0.5337883959044518,2.2754287920621796,0.3037542662116041,90.12079999999456,293,15.066211604095548
1.75,1,2,0.5,0.094,5.619774011299313,2.6757589776380377,0.288135593220339,264.77219999999465,177,15.019774011299313
1.75,1,4,0.4,0.12,0.7019157088122085,2.3267388936987783,0.30268199233716475,37.82639999999426,261,12.701915708812209
1.25,1,2,0.4,0.088,3.312500000000014,2.4372302930891636,0.3017241379310345,99.86840000000012,232,12.112500000000013
