contracts,z_thresh,atr_stop_ratio,trail_activate,trail_distance,breakeven_ticks,vwap_slope_thresh,pass_rate,blow_rate,avg_days_to_pass,sortino,expectancy,profit_factor,win_rate,avg_win,avg_loss,risk_reward,n_trades,total_pnl,loo_std,score,val_pass_rate,val_blow_rate,val_avg_days,val_n_trades,wf_score
1,1.5,0.65,20,6,10,0.5,0.554,0.14,25.9,0.178,19.3,1.305,0.2821,293.06,88.24,3.321,117,1930.8,0.1058,54.2025,,,,,
1,1.2,0.8,16,10,6,0.3,0.559,0.409,19.1,0.122,13.31,1.243,0.3548,191.56,84.73,2.261,217,2279.9,0.1016,53.9632,,,,,
2,1.2,0.8,16,6,6,0.3,0.551,0.449,8.2,0.15,32.9,1.303,0.3645,388.24,170.93,2.271,203,5548.4,0.0586,53.928,,,,,
2,1.5,0.8,20,4,10,0.5,0.555,0.441,14.5,0.142,33.14,1.246,0.287,584.44,188.72,3.097,115,3167.6,0.0893,53.7256,,,,,
2,1.2,0.5,16,4,8,0.3,0.551,0.449,9.3,0.161,31.91,1.281,0.3351,434.47,170.93,2.542,194,5109.6,0.0692,53.7166,,,,,
2,1.2,0.35,12,4,10,0.3,0.55,0.449,13.5,0.131,21.65,1.21,0.3434,362.67,156.73,2.314,198,3183.4,0.0682,53.6383,,,,,
1,1.2,0.8,12,6,4,0.3,0.551,0.3,23.8,0.107,11.09,1.229,0.3694,161.43,76.96,2.098,222,1840.9,0.1059,53.4295,,,,,
2,1.2,0.65,16,6,10,0.3,0.548,0.452,8.3,0.146,34.34,1.27,0.3881,416.05,207.72,2.003,201,5782.0,0.0745,53.3105,,,,,
2,1.2,0.8,20,4,10,0.3,0.545,0.455,6.9,0.177,41.59,1.322,0.3333,512.37,193.8,2.644,177,6381.8,0.0643,53.213,,,,,
2,1.2,0.8,16,6,10,0.5,0.544,0.456,8.0,0.111,28.63,1.213,0.4037,403.88,225.38,1.792,218,5032.4,0.0651,53.0973,,,,,
2,1.2,0.65,12,8,8,0.3,0.545,0.455,7.0,0.175,40.53,1.35,0.4225,370.31,200.69,1.845,187,6538.4,0.0727,53.0451,,,,,
1,1.2,0.8,12,10,10,0.3,0.549,0.386,20.1,0.097,13.0,1.203,0.4808,160.03,123.15,1.299,208,2120.6,0.1042,53.011,,,,,
2,1.2,0.8,12,4,10,1.0,0.544,0.456,8.9,0.099,27.22,1.203,0.4751,339.62,255.55,1.329,221,4790.2,0.071,52.9795,,,,,
2,1.2,0.8,12,6,10,0.5,0.543,0.457,9.1,0.102,27.99,1.214,0.4862,326.67,254.68,1.283,218,4892.8,0.0666,52.9677,,,,,
1,1.2,0.8,12,4,8,1.0,0.548,0.421,19.3,0.092,11.74,1.186,0.4286,174.69,110.48,1.581,238,2126.9,0.098,52.9332,,,,,
2,1.2,0.8,20,8,10,0.3,0.544,0.456,6.9,0.188,43.88,1.339,0.3295,526.49,193.26,2.724,173,6634.4,0.0751,52.8986,,,,,
2,1.2,0.65,16,4,6,0.3,0.544,0.456,9.0,0.152,32.04,1.287,0.3384,424.15,168.51,2.517,198,5234.2,0.079,52.8209,,,,,
2,1.2,0.65,8,4,4,0.3,0.545,0.455,10.2,0.127,28.37,1.276,0.4433,295.94,184.73,1.602,203,4622.6,0.0846,52.8075,,,,,
1,1.2,0.65,8,4,6,0.5,0.548,0.386,21.3,0.09,11.36,1.201,0.5,135.96,113.24,1.201,236,2020.0,0.1122,52.7547,,,,,
1,1.2,0.65,20,4,6,0.3,0.543,0.448,15.3,0.164,16.3,1.292,0.2664,270.64,76.04,3.559,214,2890.0,0.0787,52.7534,,,,,
1,1.2,0.8,16,4,8,0.15,0.536,0.222,26.5,0.12,13.62,1.226,0.3533,209.32,93.29,2.244,167,1807.4,0.089,52.5453,,,,,
2,1.2,0.8,16,8,6,0.3,0.537,0.463,7.6,0.162,35.49,1.326,0.3632,397.72,171.07,2.325,190,5685.0,0.0581,52.539,,,,,
1,1.2,0.5,12,6,8,0.3,0.541,0.279,24.9,0.108,11.2,1.198,0.3839,176.39,91.73,1.923,211,1771.7,0.1111,52.4182,,,,,
2,1.2,0.35,12,4,8,0.3,0.54,0.455,14.9,0.123,19.68,1.197,0.325,367.87,147.96,2.486,200,2822.2,0.08,52.4146,,,,,
2,1.2,0.8,20,8,10,0.15,0.536,0.464,10.3,0.158,35.65,1.291,0.3425,462.36,186.6,2.478,146,4398.2,0.0603,52.3942,,,,,
1,1.2,0.5,8,4,4,0.5,0.543,0.376,20.3,0.105,10.93,1.211,0.4298,145.73,90.67,1.607,235,1910.3,0.1111,52.3202,,,,,
1,1.2,0.65,12,10,8,0.3,0.54,0.435,18.0,0.116,13.52,1.23,0.4198,172.22,101.32,1.7,212,2271.9,0.0902,52.2707,,,,,
1,1.2,0.65,12,8,10,0.3,0.538,0.39,21.1,0.098,12.2,1.192,0.445,170.16,114.44,1.487,209,1965.0,0.0927,52.1627,,,,,
2,1.2,0.8,16,8,10,0.5,0.533,0.467,8.1,0.116,29.71,1.224,0.4069,398.31,223.13,1.785,204,4929.4,0.0581,52.1381,,,,,
2,1.2,0.35,16,4,8,0.3,0.536,0.458,14.7,0.131,20.41,1.203,0.2864,422.13,140.85,2.997,199,2952.8,0.0746,52.1269,,,,,
1,1.2,0.8,16,10,10,0.5,0.539,0.41,20.8,0.092,11.78,1.175,0.3956,200.0,111.4,1.795,225,2020.0,0.0966,52.121,,,,,
2,1.2,0.8,20,6,8,0.15,0.532,0.468,9.8,0.158,33.26,1.288,0.3019,492.21,165.21,2.979,159,4408.6,0.0585,52.0299,,,,,
1,1.2,0.8,12,10,4,0.3,0.539,0.406,19.8,0.115,11.94,1.247,0.3699,163.15,76.81,2.124,219,2002.3,0.1041,51.9826,,,,,
1,1.2,0.8,20,6,4,0.3,0.538,0.44,17.4,0.143,13.52,1.27,0.2407,264.11,65.93,4.006,216,2316.3,0.096,51.9461,,,,,
2,1.2,0.8,16,10,10,0.15,0.531,0.467,11.8,0.12,28.82,1.234,0.4013,379.17,205.99,1.841,157,3661.6,0.0633,51.8405,,,,,
2,1.2,0.8,8,4,6,1.0,0.531,0.469,8.8,0.101,27.26,1.237,0.5242,271.54,241.9,1.123,227,4922.2,0.0649,51.8011,,,,,
1,1.2,0.65,16,8,8,0.3,0.534,0.434,19.8,0.112,12.56,1.207,0.3585,204.44,94.67,2.16,212,2069.1,0.1003,51.49,,,,,
1,1.2,0.8,20,10,10,0.3,0.532,0.448,16.8,0.123,14.47,1.217,0.3107,261.61,96.92,2.699,206,2403.8,0.0917,51.4261,,,,,
2,1.2,0.8,20,6,10,0.15,0.526,0.474,11.1,0.131,29.47,1.233,0.3247,479.52,186.91,2.566,154,3686.6,0.0593,51.4143,,,,,
1,1.2,0.5,16,6,8,0.3,0.533,0.346,23.2,0.114,11.31,1.198,0.3333,205.54,85.8,2.395,210,1787.0,0.1125,51.4127,,,,,
2,1.2,0.8,12,4,8,0.15,0.527,0.464,15.4,0.091,22.19,1.188,0.4451,315.61,213.19,1.48,164,2732.4,0.0714,51.2998,,,,,
1,1.2,0.8,20,8,6,0.3,0.528,0.461,15.4,0.148,15.24,1.276,0.277,254.38,76.38,3.33,213,2649.7,0.079,51.2531,,,,,
1,1.2,0.5,16,4,10,0.3,0.533,0.389,21.6,0.111,11.46,1.187,0.3415,212.68,92.87,2.29,205,1776.0,0.1147,51.2393,,,,,
2,1.2,0.65,16,8,8,0.3,0.526,0.474,6.7,0.18,40.06,1.342,0.3743,419.87,187.18,2.243,187,6450.0,0.075,51.0993,,,,,
2,1.5,0.65,12,4,10,1.0,0.532,0.464,14.1,0.12,29.66,1.231,0.4322,365.69,226.12,1.617,118,2839.6,0.1076,51.0591,,,,,
1,1.2,0.8,20,4,8,0.15,0.527,0.348,24.6,0.126,13.55,1.222,0.2771,269.02,84.38,3.188,166,1785.2,0.1031,51.0139,,,,,
1,1.2,0.5,20,4,10,0.3,0.529,0.449,16.6,0.147,14.55,1.233,0.2723,282.99,85.88,3.295,202,2373.6,0.0986,50.9948,,,,,
2,1.2,0.65,16,6,8,0.3,0.523,0.477,7.6,0.151,33.81,1.286,0.3731,407.96,188.89,2.16,201,5676.8,0.0669,50.963,,,,,
1,1.2,0.8,20,8,10,0.5,0.525,0.459,16.3,0.114,13.78,1.2,0.3122,264.98,100.25,2.643,221,2427.3,0.0799,50.9499,,,,,
1,1.2,0.5,12,10,8,0.3,0.529,0.407,21.5,0.114,11.73,1.207,0.3798,180.42,91.57,1.97,208,1858.1,0.1073,50.9454,,,,,
2,1.2,0.5,12,4,6,0.3,0.525,0.475,10.4,0.129,25.78,1.238,0.3673,365.68,171.57,2.131,196,3956.2,0.0784,50.9322,,,,,
1,1.2,0.8,16,4,8,1.0,0.526,0.453,18.9,0.096,11.6,1.182,0.3629,207.27,99.83,2.076,237,2086.4,0.0934,50.7955,,,,,
1,1.2,0.65,8,4,4,0.5,0.527,0.415,19.8,0.095,10.98,1.206,0.4519,142.12,97.14,1.463,239,1954.9,0.1051,50.7721,,,,,
1,1.2,0.8,16,4,10,0.15,0.518,0.213,27.6,0.113,13.58,1.209,0.3765,208.61,104.21,2.002,162,1746.4,0.0921,50.7654,,,,,
1,1.2,0.8,16,4,6,0.5,0.527,0.43,21.0,0.099,11.06,1.191,0.3376,204.11,87.34,2.337,234,1932.3,0.1096,50.6374,,,,,
1,1.2,0.65,20,4,8,0.3,0.518,0.477,14.1,0.156,16.48,1.269,0.2796,277.99,85.03,3.269,211,2885.9,0.0703,50.4093,,,,,
1,1.2,0.8,20,10,8,0.3,0.518,0.475,14.9,0.142,15.61,1.255,0.2844,270.09,85.51,3.158,211,2702.3,0.0715,50.3901,,,,,
2,1.5,0.8,12,4,10,1.0,0.522,0.477,13.9,0.112,30.3,1.226,0.4576,359.73,247.66,1.453,118,2914.6,0.0955,50.2935,,,,,
1,1.2,0.35,20,6,8,0.3,0.522,0.394,21.0,0.155,11.57,1.222,0.2087,304.85,65.8,4.633,206,1806.6,0.1124,50.2034,,,,,
1,1.2,0.65,16,10,8,0.3,0.519,0.461,18.6,0.114,12.79,1.213,0.3615,201.46,94.03,2.143,213,2128.6,0.0917,50.1267,,,,,
1,1.2,0.8,16,8,10,1.0,0.517,0.443,19.1,0.089,11.46,1.168,0.393,203.06,112.59,1.804,229,1984.0,0.0873,50.0737,,,,,
1,1.2,0.8,16,6,4,0.3,0.516,0.345,23.0,0.107,10.58,1.217,0.3122,190.22,70.97,2.68,221,1718.7,0.1012,49.9924,,,,,
2,1.2,0.5,16,6,8,0.3,0.513,0.487,8.8,0.149,29.61,1.26,0.335,427.76,170.99,2.502,197,4734.6,0.0665,49.9701,,,,,
1,1.2,0.5,20,8,8,0.3,0.517,0.468,17.3,0.145,13.76,1.233,0.2585,281.29,79.52,3.537,205,2247.1,0.0912,49.9204,,,,,
2,1.2,0.8,16,4,10,1.0,0.512,0.488,7.9,0.107,27.92,1.203,0.4019,412.14,230.22,1.79,214,4782.4,0.064,49.9193,,,,,
2,1.2,0.8,16,6,8,0.15,0.512,0.487,12.3,0.108,24.6,1.207,0.3659,391.41,187.02,2.093,164,3127.2,0.0654,49.8951,,,,,
2,1.2,0.5,12,8,8,0.3,0.514,0.486,8.5,0.149,30.28,1.271,0.383,370.38,180.82,2.048,188,4645.4,0.0762,49.8758,,,,,
2,1.2,0.5,16,8,8,0.3,0.512,0.488,7.8,0.169,33.18,1.294,0.3369,433.4,170.16,2.547,187,5162.6,0.0668,49.864,,,,,
1,1.2,0.35,20,6,10,0.3,0.515,0.416,20.1,0.153,11.68,1.217,0.2167,302.46,68.79,4.397,203,1802.5,0.11,49.5067,,,,,
2,1.2,0.8,20,4,10,0.5,0.506,0.494,7.5,0.125,29.97,1.222,0.3214,513.17,198.91,2.58,196,4788.4,0.0547,49.5051,,,,,
1,1.2,0.8,12,4,6,1.0,0.513,0.43,20.7,0.086,10.14,1.174,0.3859,177.21,94.85,1.868,241,1768.5,0.1075,49.3216,,,,,
1,1.2,0.65,16,10,10,0.3,0.511,0.438,20.4,0.1,11.84,1.184,0.3798,200.79,103.88,1.933,208,1880.1,0.1034,49.1842,,,,,
2,1.5,0.65,16,6,10,1.0,0.509,0.476,15.6,0.115,27.14,1.212,0.3719,417.42,203.95,2.047,121,2606.4,0.0899,49.1478,,,,,
1,1.2,0.65,12,8,8,0.3,0.509,0.423,20.9,0.095,11.27,1.186,0.4131,173.72,103.1,1.685,213,1803.8,0.1019,49.066,,,,,
1,1.2,0.65,16,6,10,0.5,0.508,0.408,21.5,0.087,10.56,1.158,0.3733,206.85,106.38,1.944,225,1745.0,0.1015,49.023,,,,,
1,1.2,0.5,20,6,10,0.3,0.508,0.476,16.0,0.143,14.17,1.225,0.265,291.44,85.8,3.397,200,2273.6,0.0932,48.9831,,,,,
2,1.2,0.65,20,4,8,0.15,0.5,0.5,9.7,0.163,32.79,1.281,0.2839,526.6,162.96,3.232,155,4219.8,0.055,48.8991,,,,,
1,1.2,0.65,20,6,8,0.3,0.503,0.489,13.9,0.154,16.31,1.266,0.2775,279.67,84.85,3.296,209,2823.4,0.0713,48.8971,,,,,
2,1.5,0.65,16,8,10,0.5,0.508,0.48,16.8,0.111,26.02,1.206,0.3729,408.98,201.69,2.028,118,2409.4,0.0971,48.8947,,,,,
1,1.2,0.5,16,4,4,0.3,0.509,0.398,22.6,0.112,10.14,1.199,0.2857,214.11,71.45,2.997,217,1592.4,0.1184,48.8117,,,,,
2,1.2,0.8,16,4,4,0.15,0.5,0.496,14.3,0.121,22.01,1.241,0.2744,412.43,125.63,3.283,164,2696.6,0.0699,48.614,,,,,
1,1.2,0.8,20,4,10,1.0,0.5,0.493,14.7,0.115,13.93,1.199,0.3057,274.85,100.94,2.723,229,2548.0,0.0772,48.4768,,,,,
1,1.2,0.65,20,4,10,1.0,0.501,0.486,15.2,0.116,13.44,1.195,0.2982,275.58,97.97,2.813,228,2425.8,0.0836,48.4666,,,,,
2,1.2,0.8,12,10,6,0.3,0.495,0.505,7.2,0.138,31.53,1.289,0.4043,347.71,183.03,1.9,188,4885.4,0.0545,48.4104,,,,,
2,1.2,0.65,16,10,8,0.3,0.497,0.503,6.8,0.154,33.87,1.289,0.3598,419.88,183.05,2.294,189,5354.8,0.067,48.3599,,,,,
2,1.2,0.8,12,10,10,0.3,0.499,0.501,7.8,0.113,30.13,1.236,0.4783,329.75,244.52,1.349,184,4529.8,0.0784,48.3327,,,,,
2,1.2,0.65,16,10,10,0.3,0.499,0.501,7.2,0.146,34.04,1.268,0.3804,423.39,205.04,2.065,184,5243.6,0.0794,48.3116,,,,,
1,1.2,0.65,8,6,6,0.3,0.499,0.394,22.7,0.085,10.49,1.195,0.5138,125.33,110.85,1.131,218,1677.1,0.1001,48.2188,,,,,
2,1.2,0.8,12,8,10,0.15,0.496,0.5,11.3,0.113,29.17,1.245,0.4967,298.06,236.18,1.262,151,3569.8,0.0703,48.2061,,,,,
2,1.5,0.65,20,8,10,0.5,0.5,0.489,15.3,0.124,26.81,1.211,0.2807,547.84,176.52,3.104,114,2417.6,0.0917,48.1996,,,,,
2,1.5,0.65,20,8,10,1.0,0.5,0.491,15.2,0.12,26.1,1.206,0.2857,534.74,177.35,3.015,119,2439.6,0.0918,48.192,,,,,
1,1.2,0.5,16,8,8,0.3,0.501,0.413,21.6,0.106,10.58,1.183,0.3269,209.01,85.8,2.436,208,1617.8,0.1086,48.1867,,,,,
1,1.2,0.65,8,4,6,1.0,0.5,0.427,21.0,0.079,10.04,1.176,0.5,134.45,114.36,1.176,242,1753.2,0.1017,48.1846,,,,,
1,1.2,0.35,20,4,8,0.3,0.5,0.378,22.8,0.143,10.64,1.205,0.2115,295.45,65.78,4.492,208,1630.1,0.112,48.1264,,,,,
1,1.5,0.65,16,4,10,1.0,0.487,0.098,27.9,0.145,17.07,1.265,0.3659,222.78,101.6,2.193,123,1755.6,0.091,48.1259,,,,,
1,1.2,0.65,16,6,6,0.3,0.5,0.405,22.8,0.098,10.37,1.189,0.3456,188.5,83.71,2.252,217,1642.4,0.1119,48.0468,,,,,
1,1.2,0.8,12,8,4,0.3,0.497,0.398,22.6,0.096,9.94,1.203,0.3636,162.03,76.96,2.105,220,1571.7,0.0992,48.0301,,,,,
2,1.2,0.35,16,4,10,0.3,0.494,0.504,12.6,0.121,19.32,1.184,0.2908,426.96,147.84,2.888,196,2694.6,0.0721,47.9639,,,,,
1,1.2,0.5,16,10,8,0.3,0.5,0.437,21.3,0.108,10.83,1.187,0.3301,207.97,86.34,2.409,209,1677.3,0.1114,47.9606,,,,,
2,1.2,0.65,16,4,8,0.15,0.494,0.506,12.9,0.122,26.12,1.221,0.3484,413.86,181.19,2.284,155,3185.8,0.073,47.94,,,,,
2,1.2,0.8,20,8,8,0.3,0.492,0.508,6.7,0.162,35.21,1.296,0.2941,524.48,168.66,3.11,187,5547.8,0.0645,47.909,,,,,
2,1.2,0.8,20,6,6,0.15,0.491,0.508,11.3,0.127,24.06,1.238,0.2667,469.52,137.92,3.404,165,3052.2,0.0626,47.85,,,,,
1,1.2,0.5,16,4,6,0.3,0.498,0.428,22.2,0.109,10.44,1.19,0.316,206.72,80.26,2.576,212,1618.9,0.109,47.843,,,,,
2,1.2,0.8,16,10,6,0.3,0.491,0.509,6.9,0.152,33.36,1.302,0.3511,409.79,170.28,2.407,188,5230.2,0.0632,47.8355,,,,,
1,1.5,0.8,20,4,10,1.0,0.49,0.176,26.8,0.136,15.88,1.235,0.2869,291.07,94.83,3.069,122,1595.9,0.1095,47.8121,,,,,
1,1.2,0.65,12,10,10,0.3,0.497,0.437,20.7,0.087,10.82,1.173,0.4493,163.47,113.71,1.438,207,1660.9,0.11,47.6985,,,,,
1,1.2,0.65,12,4,4,0.3,0.494,0.4,22.6,0.097,9.87,1.191,0.3439,179.19,78.88,2.272,221,1562.0,0.1057,47.6031,,,,,
2,1.2,0.65,12,10,8,0.3,0.488,0.512,7.1,0.137,31.39,1.271,0.4127,356.5,197.07,1.809,189,4885.0,0.0641,47.5182,,,,,
1,1.2,0.8,20,6,8,0.15,0.491,0.403,23.4,0.114,12.27,1.201,0.2771,264.4,84.38,3.134,166,1572.7,0.0983,47.453,,,,,
1,1.2,0.8,16,8,4,0.3,0.494,0.418,21.8,0.102,10.1,1.205,0.3059,194.03,70.97,2.734,219,1599.5,0.1109,47.446,,,,,
1,1.2,0.65,20,8,10,0.5,0.491,0.492,16.4,0.111,12.71,1.188,0.3045,264.31,97.47,2.712,220,2180.1,0.0863,47.4256,,,,,
2,1.5,0.65,16,6,10,0.5,0.492,0.497,15.5,0.115,27.02,1.21,0.3707,419.4,204.11,2.055,116,2484.4,0.0915,47.4038,,,,,
1,1.2,0.65,20,6,6,0.3,0.489,0.496,15.3,0.136,13.48,1.242,0.2642,262.21,75.8,3.459,212,2265.0,0.0832,47.28,,,,,
2,1.2,0.8,12,6,10,0.15,0.486,0.504,15.3,0.075,19.6,1.156,0.4753,305.21,239.12,1.276,162,2279.8,0.0709,47.2121,,,,,
2,1.2,0.5,12,4,4,0.3,0.486,0.513,10.8,0.109,20.64,1.202,0.3399,361.08,154.66,2.335,203,3052.8,0.0737,47.1299,,,,,
2,1.2,0.8,20,6,10,0.3,0.483,0.517,7.4,0.114,26.77,1.201,0.3158,507.16,194.95,2.602,190,4033.6,0.0596,47.1078,,,,,
1,1.5,0.8,16,4,10,1.0,0.48,0.151,28.0,0.126,16.06,1.236,0.3821,220.21,110.2,1.998,123,1630.6,0.1037,47.0326,,,,,
2,1.2,0.8,12,4,8,0.5,0.485,0.515,8.8,0.093,23.96,1.19,0.4358,344.84,223.89,1.54,218,4012.6,0.0737,47.0265,,,,,
1,1.2,0.8,16,4,4,0.5,0.489,0.459,19.1,0.096,9.98,1.186,0.3025,210.07,76.81,2.735,238,1708.6,0.1017,47.0213,,,,,
2,1.5,0.65,12,4,10,0.5,0.491,0.504,14.9,0.107,26.33,1.204,0.4248,365.63,224.23,1.631,113,2342.6,0.105,47.0148,,,,,
2,1.2,0.65,12,4,10,0.5,0.486,0.514,10.5,0.082,20.62,1.158,0.4352,348.12,231.71,1.502,216,3250.6,0.0812,46.9764,,,,,
2,1.5,0.8,12,4,10,0.5,0.488,0.509,14.4,0.103,27.66,1.206,0.4513,359.32,245.16,1.466,113,2492.6,0.0939,46.9305,,,,,
1,1.2,0.8,20,4,10,0.15,0.481,0.348,24.9,0.113,12.89,1.194,0.2981,265.62,94.47,2.812,161,1624.2,0.0906,46.8017,,,,,
2,1.2,0.8,12,6,10,1.0,0.48,0.52,9.0,0.078,21.54,1.161,0.4798,323.61,257.11,1.259,223,3564.8,0.0639,46.7226,,,,,
1,1.2,0.8,12,8,10,0.5,0.484,0.427,21.2,0.071,9.69,1.147,0.4802,157.11,126.48,1.242,227,1564.6,0.0999,46.6697,,,,,
2,1.2,0.65,20,8,10,0.3,0.483,0.517,6.7,0.164,36.19,1.282,0.3103,530.28,186.15,2.849,174,5328.4,0.0823,46.6543,,,,,
2,1.2,0.8,20,10,8,0.3,0.481,0.519,6.5,0.153,33.05,1.279,0.2926,517.29,167.2,3.094,188,5177.6,0.0728,46.644,,,,,
2,1.2,0.8,20,4,8,0.3,0.478,0.522,6.9,0.142,31.29,1.257,0.2932,521.66,172.13,3.031,191,4917.2,0.0596,46.6076,,,,,
1,1.2,0.8,20,8,4,0.3,0.483,0.492,16.7,0.123,11.67,1.233,0.2407,256.42,65.93,3.889,216,1916.3,0.091,46.5556,,,,,
2,1.2,0.8,12,6,8,0.15,0.478,0.519,13.9,0.083,20.12,1.172,0.4458,307.64,211.14,1.457,166,2421.6,0.0659,46.4917,,,,,
2,1.2,0.5,12,6,10,0.3,0.479,0.521,9.8,0.104,22.74,1.189,0.404,354.32,202.07,1.753,198,3398.4,0.0719,46.4621,,,,,
2,1.2,0.8,20,6,8,0.3,0.476,0.524,6.8,0.141,31.02,1.256,0.2969,512.17,172.13,2.975,192,4892.2,0.0595,46.4098,,,,,
1,1.2,0.8,12,6,8,0.5,0.483,0.468,20.4,0.075,9.54,1.152,0.4353,165.59,110.78,1.495,232,1562.9,0.1019,46.4087,,,,,
1,1.2,0.8,16,6,8,0.15,0.475,0.288,26.2,0.107,12.13,1.201,0.3533,205.08,93.29,2.198,167,1557.4,0.0913,46.385,,,,,
2,1.2,0.8,12,4,6,0.5,0.478,0.522,9.2,0.095,22.25,1.192,0.3891,355.06,189.77,1.871,221,3684.2,0.0713,46.3737,,,,,
1,1.2,0.65,16,4,4,0.3,0.479,0.374,23.7,0.102,9.89,1.192,0.2909,211.13,72.68,2.905,220,1559.0,0.103,46.2809,,,,,
1,1.2,0.5,20,4,6,0.3,0.48,0.501,16.6,0.134,12.33,1.22,0.2488,275.03,74.68,3.683,209,1991.5,0.0899,46.2587,,,,,
1,1.2,0.65,12,6,10,0.5,0.478,0.436,22.5,0.074,9.43,1.145,0.443,168.44,117.03,1.439,228,1511.6,0.0974,46.1098,,,,,
1,1.2,0.8,8,4,6,0.15,0.469,0.106,28.8,0.097,12.07,1.231,0.5202,123.75,109.04,1.135,173,1603.1,0.1034,46.107,,,,,
2,1.2,0.35,12,6,8,0.3,0.477,0.515,15.8,0.094,15.07,1.15,0.3168,365.54,147.46,2.479,202,1919.2,0.0827,46.0702,,,,,
1,1.2,0.65,16,4,10,1.0,0.478,0.449,20.6,0.082,9.96,1.147,0.368,211.03,107.11,1.97,231,1653.2,0.1013,45.9932,,,,,
2,1.2,0.5,16,4,10,0.3,0.473,0.527,8.8,0.117,24.45,1.199,0.3402,433.52,186.48,2.325,194,3662.6,0.067,45.9599,,,,,
1,1.2,0.65,20,8,8,0.3,0.473,0.523,14.2,0.134,14.16,1.231,0.2775,271.92,84.85,3.205,209,2373.4,0.0722,45.8678,,,,,
2,1.2,0.65,16,4,10,0.5,0.474,0.526,10.0,0.09,21.61,1.162,0.3699,419.46,211.91,1.979,219,3511.4,0.0781,45.838,,,,,
2,1.2,0.65,16,8,6,0.3,0.472,0.528,7.6,0.138,29.09,1.264,0.3457,402.58,168.29,2.392,188,4415.6,0.0687,45.8258,,,,,
1,1.2,0.35,20,4,10,0.3,0.476,0.426,20.9,0.136,10.37,1.193,0.2195,291.67,68.75,4.242,205,1551.0,0.1053,45.7872,,,,,
2,1.2,0.65,8,4,6,0.5,0.472,0.528,8.6,0.094,23.69,1.209,0.4977,275.81,226.14,1.22,219,3961.4,0.0719,45.7622,,,,,
1,1.2,0.65,20,6,10,1.0,0.475,0.514,15.6,0.106,12.26,1.177,0.2933,277.59,97.88,2.836,225,2128.6,0.0886,45.7614,,,,,
1,1.2,0.8,20,6,10,1.0,0.472,0.521,14.5,0.105,12.65,1.18,0.3009,276.05,100.71,2.741,226,2225.8,0.0736,45.7492,,,,,
2,1.2,0.8,20,10,10,0.3,0.472,0.528,7.4,0.123,28.81,1.219,0.3187,503.66,193.29,2.606,182,4241.4,0.0727,45.7452,,,,,
1,1.2,0.65,12,10,6,0.3,0.476,0.483,19.2,0.1,10.89,1.202,0.3953,163.86,89.13,1.838,215,1738.5,0.0993,45.7366,,,,,
2,1.2,0.65,16,6,6,0.3,0.472,0.528,8.6,0.121,25.7,1.233,0.3465,392.72,168.94,2.325,202,4059.2,0.0734,45.7327,,,,,
2,1.2,0.5,16,10,8,0.3,0.47,0.53,7.7,0.146,28.62,1.253,0.3333,425.55,169.84,2.506,189,4362.2,0.0654,45.6923,,,,,
1,1.2,0.8,12,10,10,0.5,0.476,0.48,20.2,0.071,9.67,1.147,0.4732,159.7,125.11,1.277,224,1538.3,0.1025,45.6813,,,,,
2,1.2,0.5,12,10,8,0.3,0.47,0.53,8.1,0.137,27.83,1.248,0.3757,372.67,179.66,2.074,189,4212.2,0.0685,45.6306,,,,,
1,1.2,0.8,12,10,8,0.5,0.471,0.514,18.3,0.082,10.44,1.168,0.4323,167.83,109.42,1.534,229,1749.3,0.086,45.425,,,,,
1,1.5,0.65,16,4,10,0.5,0.46,0.114,28.2,0.143,16.74,1.259,0.3644,223.26,101.67,2.196,118,1644.6,0.0967,45.3437,,,,,
1,1.2,0.65,12,4,10,1.0,0.47,0.447,20.9,0.071,9.09,1.136,0.4335,175.3,118.09,1.485,233,1465.9,0.0981,45.2876,,,,,
2,1.5,0.8,20,6,10,0.5,0.469,0.525,14.4,0.109,25.27,1.186,0.2807,573.62,188.72,3.04,114,2242.6,0.0844,45.2292,,,,,
1,1.2,0.8,16,6,8,0.5,0.469,0.503,19.7,0.081,9.69,1.154,0.368,197.65,99.74,1.982,231,1590.7,0.0889,45.2064,,,,,
1,1.2,0.8,16,10,4,0.3,0.472,0.471,21.6,0.094,9.43,1.19,0.3091,191.36,71.96,2.659,220,1459.0,0.1109,45.1538,,,,,
1,1.5,0.8,16,4,10,0.5,0.46,0.164,28.0,0.126,16.0,1.235,0.3814,220.56,110.1,2.003,118,1557.1,0.0987,45.1536,,,,,
2,1.5,0.8,20,6,10,1.0,0.467,0.528,14.4,0.106,24.84,1.183,0.2857,561.94,190.0,2.958,119,2289.6,0.0792,45.1312,,,,,
2,1.5,0.5,16,4,10,1.0,0.468,0.525,14.8,0.123,25.15,1.205,0.3162,468.03,179.69,2.605,117,2287.0,0.0879,45.0634,,,,,
1,1.5,0.8,20,4,10,0.5,0.461,0.192,27.1,0.136,15.81,1.234,0.2821,295.83,94.2,3.141,117,1522.4,0.104,45.0618,,,,,
1,1.2,0.5,12,6,10,0.3,0.465,0.386,23.8,0.087,9.48,1.158,0.401,173.49,100.3,1.73,207,1382.9,0.1032,44.8829,,,,,
2,1.2,0.65,12,6,6,0.3,0.464,0.536,8.9,0.112,24.54,1.224,0.3939,340.19,180.62,1.883,198,3751.0,0.0762,44.8769,,,,,
